GENUS_SPECIES,taxonomic_class
Lichenopora verrucata,Stenolaemata
Lyonsiella abyssicola,Bivalvia
Metopa robusta,Malacostraca
Phoxichilidium femoratum,Pycnogonida
Phoxocephalus holboelli,Malacostraca
Propebela nobilis,Gastropoda
Sertularia mirabilis,Hydrozoa
Tamarisca tamarisca,Hydrozoa
Thelepus cincinatus,Polychaeta
Thuiaria laxa,Hydrozoa
Thyron acanthurus,Actinopteri
Tricellaria ternata,Gymnolaemata
Tubulipora minuta,Stenolaemata
Astyris rosacea,Hydrozoa
Eusirus cuspidatus,Malacostraca
Margarites olivaceus,Gastropoda
Metopa alba,Malacostraca
Metopa norvegica,Malacostraca
Metopa palmata,Malacostraca
Pardalisca tenipes,Malacostraca
Phakellia cribrosa,Demospongiae
Sycon ciliata,Actinopteri
Triphosa schneideri,Insecta
Dysidea fragilis,Demospongiae
Thuiaria thuja,Hydrozoa
Heteranomia aculeata,Eurotiomycetes
Lyonsia arenosa,Bivalvia
Allita virens,Insecta
Testudinalia tesselata,Gastropoda
Pontoporea femorata,Insecta
Nephthys minuta,Polychaeta
Diphasia rosacea,Hydrozoa
Halecium tenellum,Hydrozoa
Microcosmus glacialis,Ascidiacea
Porella saccarta,Gymnolaemata
Sertularella tricuspidata,Hydrozoa
Sertularia tenera,Hydrozoa
Tealia felina,Anthozoa
Eurystheus melanops,Dothideomycetes
Obelia geniculata,Hydrozoa
Syllis fasciata,Polychaeta
Ampelisca eschrichti,Malacostraca
Bunodactis stella,Alphaproteobacteria
Gammarus duebeni,Malacostraca
Lacuna neritoidea,Gastropoda
Nainereis quadricuspida,Polychaeta
Skeneopsis planorbis,Gastropoda
Turtonia minuta,Bivalvia
Molgula grifitzi,Ascidiacea
Nephthys coeca,Polychaeta
Tyonidium pellucidum,Sipunculidea
Paraonis lyra,Polychaeta
Limapontia cocksi,Gastropoda
Axiothella catenata,Polychaeta
Chone infundibuliformis,Polychaeta
Dulichia bispina,Malacostraca
Eubranchus exiguus,Gastropoda
Eurycyde hispida,Pycnogonida
Laonome kroyeri,Polychaeta
Stegocephaloides christianiensis,Malacostraca
Crisia klugei,Stenolaemata
Escharella dijmphnae,Gymnolaemata
Arrhis phyllonyx,Malacostraca
Cossura longicirrata,Polychaeta
Pandora glacialis,Bivalvia
Pholoe minuta,Polychaeta
Tharyx marioni,Polychaeta
Aricia norvegica,Polychaeta
Crisia eburnea,Stenolaemata
Halecium muricatum,Hydrozoa
Sertularia albimaris,Hydrozoa
Halirages fulvocinctus,Malacostraca
Mycale lobata,Tentaculata
Pterosyllis finmarchica,Polychaeta
Sclerocrangon boreas,Malacostraca
Sertularella gigantea,Hydrozoa
Thuiaria cupressiodes,Hydrozoa
Callopora whiteavesi,Gymnolaemata
Caprella linearis,Malacostraca
Trichobranchus glacialis,Polychaeta
Halecium beani,Hydrozoa
Lafoea fruticosa,Hydrozoa
Philine lima,Gastropoda
Turritellopsis acicula,Gastropoda
Halocladius vitripennis,Insecta
Alcyonidium mytili,Gymnolaemata
Neactaeonina umbilicalis,Gastropoda
Paramphythoe cuspidata,Malacostraca
Potamilla neglecta,Clostridia
Puncturella noachina,Gastropoda
Sabella fabricii,Polychaeta
Moelleria costulata,Gastropoda
Solaster endeca,Asteroidea
Artacama proboscidea,Polychaeta
Pista flexuosa,Polychaeta
Onisimus plautus,Malacostraca
Spio theeli,Polychaeta
Curttoma violacea,Cyanophyceae
Caprella septemtrionalis,Malacostraca
Cucumaria calcigera,Holothuroidea
Escharella immersa,Gymnolaemata
Gonothyrea longissima,Lecanoromycetes
Hippodiplosia borealis,Magnoliopsida
Omalogyra atomus,Gastropoda
Tegella arctica,Gymnolaemata
Tegella armifera,Gymnolaemata
Strongylocentrotus pallidus,Echinoidea
Buccinum ciliatum,Gastropoda
Clymenura polaris,Polychaeta
Dasychone infarcta,Polychaeta
Eualis gaimardi,Malacostraca
Golfingia margaritaceum,Sipuncula
Onisimus edwardsi,Malacostraca
Petalosarsia declivis,Malacostraca
Polymastia mammilaris,Demospongiae
Rhodine gracilor,Polychaeta
Sphaerodorum minutum,Polychaeta
Syrroe crenulata,Insecta
Tubularia indivisa,Hydrozoa
Ampharete goesi,Polychaeta
Monoculodes simplex,Malacostraca
Centromedon pumilus,Rhynchonellata
Pleurogonium inerme,Dicotyledonae
Spio arctica,Bivalvia
Frigidalvania janmayeni,Gastropoda
Menesto truncatula,Gastropoda
Petaloproctus tenuis,Polychaeta
Proclea malmgreni,Polychaeta
Nymphon micronix,Pycnogonida
Nicomache quadrispina,Polychaeta
Pardalisca cuspidata,Malacostraca
Pleustes panoplus,Malacostraca
Dulichia porrecta,Malacostraca
Neiromira punctata,Magnoliopsida
Pleustes medius,Malacostraca
Potamilla reniformis,Polychaeta
Propebela harpularia,Gastropoda
Scrupucellaria arctica,Bivalvia
Solariella obscura,Gastropoda
Cellepora surcularis,Gymnolaemata
Lucernaria quadricornis,Staurozoa
Cadlina laevis,Gastropoda
Oncosoecia polygonalis,Stenolaemata
Synoicum pulmonaria,Magnoliopsida
Amphitrite cirrata,Polychaeta
Aricidea uschakovi,Polychaeta
Coryne loveni,Leotiomycetes
Apherusa bispinosa,Malacostraca
Serripes groenlandicus,Bivalvia
Urasterias lincki,Asteroidea
Yoldia hyperborea,Bivalvia
Curtitoma novajasjemlensis,Gastropoda
Aricidea jeffreysii,Polychaeta
Curtitoma trevelliana,Gastropoda
Manayunkia aestuarina,Polychaeta
Mellina cristata,Insecta
Nephthys malmgreni,Polychaeta
Chone dueneri,Polychaeta
Lagisca extenuata,Polychaeta
Panomya arctica,Bivalvia
Buccinum elatior,Gastropoda
Saccoglossus merezchkowskii,Enteropneusta
Pteraster militaris,Asteroidea
Mellina elisabethae,Lecanoromycetes
Oenopota pyramidalis,Gastropoda
Musculus corrugatus,Bivalvia
Chlamys islandica,Bivalvia
Halcampa arctica,Bivalvia
Monoculodes schneideri,Malacostraca
Onoba verrilli,Gastropoda
Lunatia pallida,Gastropoda
Oenopota obliqua,Gastropoda
Sabellides borealis,Polychaeta
Monoculodes longirostris,Malacostraca
Orchomenella groenlandica,Malacostraca
Eusyllis monilicornis,Polychaeta
Filellum serpens,Gammaproteobacteria
Lafoea pocillum,Hydrozoa
Molgula cytrina,Ascidiacea
Neptunea despecta,Gastropoda
Parapleustes assimilis,Malacostraca
Parapleustes bicuspis,Malacostraca
Porella compressa,Gymnolaemata
Pseudopallene circularis,Pycnogonida
Pseudopallene spinipes,Pycnogonida
Scrupocellaria arctica,Bivalvia
Scrupocellaria minor,Gymnolaemata
Scrupocellaria scabra,Gymnolaemata
Smittina majuscula,Gymnolaemata
Solariella varicosa,Gastropoda
Umbonula arctica,Bivalvia
Abietinaria filicula,Hydrozoa
Apherusa tridentata,Hydrozoa
Nymphon braevirostrae,Pycnogonida
Parapleustes monocuspis,Malacostraca
Rhamphostomella costata,Gymnolaemata
Neoamphitrite figulis,Polychaeta
Brada granulata,Polychaeta
Campanularia groenlandica,Hydrozoa
Campanularia integra,Hydrozoa
Cribrillina spitzbergensis,Eutardigrada
Margarites costalis,Gastropoda
Melphidippe goesi,Malacostraca
Amphitrite figulus,Polychaeta
Buccinum glaciale,Gastropoda
Campanularia volubilis,Hydrozoa
Halecium marsupiale,Hydrozoa
Proclea graffi,Polychaeta
Coryphella verrucosa,Gastropoda
Eudendrium rameum,Hydrozoa
Orchomenella minuta,Malacostraca
Diphasia falax,Magnoliopsida
Cryonella minuta,Liliopsida
Leptognathia sarsi,Malacostraca
Westwoodilla megalops,Actinopteri
Axinopsida orbiculata,Bivalvia
Corophium bonelli,Malacostraca
Haploops sibirica,Malacostraca
Haploops tubicolus,Malacostraca
Leiochone polaris,Polychaeta
Munna fabricii,Malacostraca
Milnedwasia polaris,Magnoliopsida
Ammothea borealis,Pycnogonida
Dynamena operculata,Hydrozoa
Sertularia schmidti,Hydrozoa
Thuiaria obsoleta,Hydrozoa
Cribrillina annulata,Sordariomycetes
Neopleustes pulchellus,Malacostraca
Pandalus annulicornis,Malacostraca
Doryporella spathulifera,Gymnolaemata
Socarnes vahli,Malacostraca
Amphiura sundevalli,Ophiuroidea
Ischyrocerus megacheir,Malacostraca
Campylaspis rubicunda,Malacostraca
Nephthys paradoxa,Polychaeta
Obestoma simplex,Arachnida
Oenopota cancellata,Gastropoda
Anonyx lilljeborgi,Malacostraca
Metopa pusilla,Malacostraca
Marinogammarus finmarchicus,Malacostraca
Jeffreysina globularis,Gastropoda
Polydora cillata,Magnoliopsida
Monoculodes latimanus,Malacostraca
Gorgonocephlus arcticus,Magnoliopsida
Leptostylis macrura,Malacostraca
Clitellio arenarius,Clitellata
Halice abyssi,Malacostraca
Hippodiplosia ussowi,Gymnolaemata
Nymphon longitarse,Pycnogonida
Obestoma gigas,Vermes
Paroediceros intermedius,Malacostraca
Schizoporella auriculata,Gymnolaemata
Erycthonius brasilensis,Malacostraca
Tubulipora flabellaris,Stenolaemata
Lepraliella contigua,Gymnolaemata
Porella acutirostris,Gymnolaemata
Schizoporella porifera,Gymnolaemata
Leptostylis ampulacea,Malacostraca
Gonothyrea loveni,Hydrozoa
Eumidia sanguinea,Insecta
Neoamphitrite affinis,Polychaeta
Rhamphostomella ovata,Gymnolaemata
Stomachetosella producta,Gymnolaemata
Weyprechtia pinguis,Malacostraca
Westwoodilla brevicalcar,Chytridiomycetes
Hyalocintia piriformis,Myxogastria
Sympleustes glaber,Squamata
Yoldiella nana,Bivalvia
Boreotrophon truncatus,Gastropoda
Escharella ventricosa,Gymnolaemata
Eudendrium annulatum,Hydrozoa
Alcyonidium hirsutum,Gymnolaemata
Orchomenella pinguis,Malacostraca
Acanthonotozoma rusanovae,Malacostraca
Eudendrium capillare,Hydrozoa
Buccinum cyaneum,Gastropoda
Hydractinia allmani,Hydrozoa
Clymenura borealis,Polychaeta
Paramphitrite birulai,Polychaeta
Ampharete lindstroemi,Polychaeta
Thuiaria carica,Magnoliopsida
Opercularella nana,Hydrozoa
Schistomeringos coeca,Polychaeta
Edwasiella carnea,Ophiuroidea
Branchiomma bombyx,Polychaeta
Pectinaria granulata,Polychaeta
Lanassa venusta,Polychaeta
Praxillura longissima,Polychaeta
Amphitrite affinis,Polychaeta
Campylaspis costa,Malacostraca
Limnoria lignorum,Malacostraca
Paraedwardsia arenaria,Aves
Montacuta maltzani,Bivalvia
Porella proboscidea,Gymnolaemata
Problacmaea rubella,Gastropoda
Bosmina longirostris,Branchiopoda
Cyclops strenuus,Hexanauplia
Daphnia ,Branchiopoda
Diaptomus glacialis,Hexanauplia
Eurytemora gracilis,Hexanauplia
Gammarida ,Malacostraca
Heterocope appendiculata,Hexanauplia
Keratella cochlearis,Eurotatoria
Pseudocalanus acuspes,Hexanauplia
Pseudocalanus major,Hexanauplia
Senecella siberica,Hexanauplia
Synchaeta ,Eurotatoria
Asplanchna ,Eurotatoria
Brachionus guadridentatus,Eurotatoria
Keratella guadrata,Eurotatoria
Leptodora kindtii,Branchiopoda
Rotaria ,Eurotatoria
Limacina ,Gastropoda
Aeginopsis ,Hydrozoa
Pseudocalanus ,Hexanauplia
Cuspidella polydiademata,Hydrozoa
Cyclopina littoralis,Hexanauplia
Eurytemora ,Hexanauplia
Jaschnovia brevis,Hexanauplia
Pseudodiaptomus ,Hexanauplia
Calycopsis birulai,Hydrozoa
Pelagobia longicerrata,Polychaeta
Polyarthra ,Hexanauplia
Trichocerca ,Eurotatoria
Paraeuchaeta norvegica,Hexanauplia
Kellicottia longispina,Eurotatoria
Bosmina ,Branchiopoda
Diaptomus ,Hexanauplia
Thysanoessa rashii,Malacostraca
Tintinnopsis fimbriata,Spirotrichea
Pelagobia ,Polychaeta
Obelia ,Hydrozoa
Pandalus ,Malacostraca
Rhabdoon reesi,Hydrozoa
Clausocalanidae ,Hexanauplia
Gammaridea ,Malacostraca
Nudibranchia ,Gastropoda
Crustacea ,Insecta
Sagitta bipunctata,Sagittoidea
Thysanoessa longicaudata,Malacostraca
Arcturocheres ,Malacostraca
Oncaea minuta,Hexanauplia
Scaphocalanus ,Hexanauplia
Scaphocalanus acrocephalus,Hexanauplia
Hydrozoa ,Hydrozoa
Hyperiidae ,Malacostraca
Sagitta ,Sagittoidea
Aetideidae ,Hexanauplia
Aetideopsis ,Hexanauplia
Conchoecia ,Ostracoda
Gaetanus brevispinus,Hexanauplia
Gaetanus tenuispinus,Hexanauplia
Globigerina ,Globothalamea
Oikopleura ,Appendicularia
Radiolaria ,Thecofilosea
Scaphocalanus polaris,Hexanauplia
Spinocalanus ,Hexanauplia
Spinocalanus antarcticus,Hexanauplia
Spinocalanus polaris,Hexanauplia
Parathemisto libellula,Insecta
Clione ,Gastropoda
Spiratella ,Gastropoda
Hyperia ,Malacostraca
Evadne ,Branchiopoda
Oithona atlantica,Hexanauplia
Siphonophora ,Diplopoda
Mormonilla minor,Hexanauplia
Neocalanus ,Hexanauplia
Oikopleura labradoriensis,Appendicularia
Chiridiella reductella,Hexanauplia
Gaetanus ,Hexanauplia
Paraeuchaeta barbata,Hexanauplia
Pseudochirella spectabilis,Hexanauplia
Pseudosagitta maxima,Sagittoidea
Scolecitrichidae ,Hexanauplia
Spinocalanidae ,Hexanauplia
Spinocalanus brevicaudatus,Hexanauplia
Xanthocalanus ,Hexanauplia
Coleoptera ,Insecta
Nereis ,Polychaeta
Sarsia ,Hydrozoa
Conchoecia borealis,Ostracoda
Leprotintinnus ,Spirotrichea
Invertebrata ,Insecta
Ptychocylis ,Spirotrichea
Vermis ,Polychaeta
Parafavella ,Spirotrichea
Themisto ,Malacostraca
Thysanoessa ,Malacostraca
Oweniidae ,Polychaeta
Insertae sedis,Incertae sedis
Chiridius ,Hexanauplia
Pseudochirella ,Hexanauplia
Scottocalanus ,Hexanauplia
Ectinosoma ,Hexanauplia
Balanus ,Thecostraca
Mysidae ,Malacostraca
Harpacticidae ,Hexanauplia
Homoeonema platygonon,Hydrozoa
Harpacticus ,Hexanauplia
Limacina retroversa,Gastropoda
Temora ,Hexanauplia
Anomalocera patersoni,Hexanauplia
Insecta ,Hexapoda
Notholca ,Eurotatoria
Cyclops ,Hexanauplia
Amphorides ,Spirotrichea
Stenosemella ,Spirotrichea
Chiridiella ,Hexanauplia
Eusirus ,Malacostraca
Eusirus holmi,Malacostraca
Pelagobia longicirrata,Polychaeta
Undinella ,Hexanauplia
Leprotintinnus bottnicus,Spirotrichea
Metacylis vitreoides,Spirotrichea
Parafavella gigantea,Spirotrichea
Salpingella acuminata,Spirotrichea
Aetideopsis minor,Hexanauplia
Globigerina bulloides,Globothalamea
Pseudaugaptilus polaris,Hexanauplia
Cyclopidae ,Hexanauplia
Asplanchna priodonta,Eurotatoria
Ceriodaphnia ,Branchiopoda
Euplotes ,Spirotrichea
Ophiura ,Ophiuroidea
Catablema vesicarium,Hydrozoa
Conchoecia elegans,Ostracoda
Acanthometra pellucida,Acantharea
Scolecithricella ,Hexanauplia
Augaptilidae ,Hexanauplia
Paraeuchaeta polaris,Hexanauplia
Phaennidae ,Hexanauplia
Mormonilla ,Hexanauplia
Fritillaria polaris,Appendicularia
Pareuchaeta glacialis,Hexanauplia
Catablema ,Hydrozoa
Tintinnopsis meunieri,Spirotrichea
Aglantha ,Hydrozoa
Eukrohnia ,Sagittoidea
Ptychocylis obtusa,Spirotrichea
Acanthonia ligurina,Insecta
Conchoecia obtusata,Ostracoda
Hyalopontius ,Hexanauplia
Lubbockia ,Hexanauplia
Eudiaptomus graciloides,Hexanauplia
Onchocalanus ,Hexanauplia
Onchocalanus cristatus,Hexanauplia
Pteropoda ,Gastropoda
Pantachogon haeckeli,Hydrozoa
Euphysa ,Hydrozoa
Euphausiidae ,Malacostraca
Typhloscolex muelleri,Polychaeta
Asterias ,Asteroidea
Parathemisto abyssorum,Malacostraca
Philomedes globosus,Ostracoda
Pseudocalanus gracilis,Hexanauplia
Aurelia ,Scyphozoa
Parafavella elegans,Spirotrichea
Amphimelissa setosa,Polycystina
Malacostraca ,Malacostraca
Actinomma leptodermum,Polycystinea
Pleurobrachia ,Tentaculata
Ascidia ,Ascidiacea
Euphausia ,Malacostraca
Acanthostomella norvegica,Spirotrichea
Xanthocalanus borealis,Hexanauplia
Calanus cristatus,Hexanauplia
Calanus tonsus,Hexanauplia
Derjuginia ,Actinopterygii
Eucalanus bungei,Hexanauplia
Tintinnopsis tubulosa,Spirotrichea
Mitrocomella polydiademata,Hydrozoa
Haloptilus ,Hexanauplia
Boreogadus saida,Actinopteri
Tomopteris helgolandica,Polychaeta
Collozoum ,Polycystinea
Themisto compressa,Malacostraca
Dimophyes ,Hydrozoa
Staurophora ,Bacillariophyceae
Platocnide borealis,Magnoliopsida
Schizodiscus ,Lecanoromycetes
Scinidae ,Malacostraca
Mertensia ,Magnoliopsida
Aetideopsis multiserrata,Hexanauplia
Aulographis bicurvata,Thecofilosea
Chiridiella reducta,Hexanauplia
Lucicutia anomala,Hexanauplia
Porospathis holostoma,Thecofilosea
Parafavella acuta,Spirotrichea
Parafavella edentata,Mammalia
Oncaea conifera,Hexanauplia
Sminthea arctica,Hydrozoa
Haliscera bigelow,Hydrozoa
Lecane ,Eurotatoria
Aurelia aurita,Scyphozoa
Physophora hydrostatica,Hydrozoa
Botrynema brucei,Hydrozoa
Chiridiella pacifica,Hexanauplia
Dinonemertes alberti,Enopla
Notholca foliacea,Eurotatoria
Aspidophoroides olriki,Actinopteri
Mysis ,Malacostraca
Spiratellidae ,Gastropoda
Tiaropsis multicirrata,Hydrozoa
Diaphana ,Gastropoda
Opisthobranchia ,Gastropoda
Metridinidae ,Hexanauplia
Spongotrochus ,Polycystinea
Scyphozoa ,Scyphozoa
Centropages typicus,Hexanauplia
Anthozoa ,Anthozoa
Leprotintinnus pellucidus,Spirotrichea
Tintinnopsis undella,Spirotrichea
Andaniexis abyssi,Malacostraca
Chiridius pacificus,Hexanauplia
Phalacrophorus pictus,Polychaeta
Xanthocalanus polaris,Hexanauplia
Asteroidea ,Asteroidea
Ptychogastria polaris,Hydrozoa
Colurella ,Eurotatoria
Keratella ,Eurotatoria
Heterorhabdidae ,Hexanauplia
Tintinnopsis nucula,Bivalvia
Sida crystallina,Branchiopoda
Chydorus sphaericus,Branchiopoda
Spongotrochus glacialis,Polycystinea
Meganyctiphanes norvegica,Malacostraca
Harmothoe ,Polychaeta
Nereidae ,Polychaeta
Atolla tenella,Scyphozoa
Pachyptilus ,Copepoda
Haloptilus pseudooxycephalus,Hexanauplia
Phaeodaria ,Thecofilosea
Centropages abdominalis,Hexanauplia
Oikopleura dioica,Appendicularia
Lucicutia ovalis,Hexanauplia
Autolytus prolifer,Polychaeta
Tintinnopsis fusus,Spirotrichea
Augaptilus spinifrons,Hexanauplia
Bolinopsis ,Tentaculata
Hydracarina ,Arachnida
Halopsis ocellata,Hydrozoa
Physophora ,Hydrozoa
Sabinea ,Malacostraca
Allogromia ,Monothalamids
Bougainvillia principis,Hydrozoa
Cyclocaris ,Malacostraca
Lucicutia pacifica,Gastropoda
Spinocalanus stellatus,Hexanauplia
Halicyclops magniceps,Hexanauplia
Amphithopsis longicaudata,Malacostraca
Paramphithoe ,Malacostraca
Aulacanthidae ,Thecofilosea
Aulosphaeridae ,Thecofilosea
Pterosperma ,Pyramimonadophyceae
Halitholus ,Hydrozoa
Senecella calanoides,Hexanauplia
Jaschnovia ,Hexanauplia
Didinium ,Litostomatea
Scaphocalanus medius,Hexanauplia
Acanthometra ,Acantharea
Limnocalanus grimaldii,Hexanauplia
Leptodora ,Branchiopoda
Sida ,Magnoliopsida
Brachydiastylis resima,Malacostraca
Cyprideis sorbyana,Ostracoda
Haploops laevis,Malacostraca
Liocyma fluctuosa,Bivalvia
Saduria sibirica,Malacostraca
Tharyx acutus,Polychaeta
Malacoceros fuliginosus,Polychaeta
Peloscolex ,Clitellata
Curtitoma novajasemliensis,Gastropoda
Oenopota elegans,Gastropoda
Yoldiella intermedia,Bivalvia
Ampharete vega,Polychaeta
Cythereis ,Ostracoda
Micronephthys minuta,Polychaeta
Nereimyra aphroditoides,Polychaeta
Propebela arctica,Bivalvia
Chaetozone ,Polychaeta
Rhizomolgula globularis,Ascidiacea
Boeckosimus plautus,Malacostraca
Cytheridea ,Ostracoda
Oenopota reticulata,Gastropoda
Saduria sabini,Malacostraca
Trochochaeta carica,Magnoliopsida
Orbinia ,Polychaeta
Priscillina armata,Dicotyledonae
Diastylis edwardsii,Malacostraca
Euspira pallida,Gastropoda
Macoma moesta,Bivalvia
Paraonis gracilis,Polychaeta
Pseudotanais macrocheles,Arachnida
Similipecten greenlandicus,Bivalvia
Monoculodes ,Malacostraca
Cossura longocirrata,Polychaeta
Leptognathia ,Malacostraca
Lumbrineris tenuis,Polychaeta
Tryphosella schneideri,Malacostraca
Aricidea ,Polychaeta
Chone ,Polychaeta
Scoloplos ,Polychaeta
Chaetoderma ,Caudofoveata
Diastylis echinata,Malacostraca
Haploops tubicola,Malacostraca
Hippomedon abyssi,Malacostraca
Lysippe labiata,Polychaeta
Onuphis quadricuspis,Polychaeta
Pardaliscella malygini,Malacostraca
Phascolion strombi,Sipuncula
Pseudosphyrapus anomalus,Malacostraca
Schistomeringos caeca,Polychaeta
Siphonodentalium lobatum,Scaphopoda
Sipunculidea ,Sipuncula
Syllis cornuta,Polychaeta
Yoldiella tamara,Bivalvia
Holothuroidea ,Holothuroidea
Aglaophamus malmgreni,Polychaeta
Ammotrypane breviata,Breviatea
Eudorella emarginata,Malacostraca
Hirudinea ,Clitellata
Sphaerodoropsis biserialis,Polychaeta
Chelyosoma ,Ascidiacea
Cumella ,Malacostraca
Gammaropsis maculata,Malacostraca
Gattyana cirrhosa,Polychaeta
Ischyrocerus megalops,Actinopteri
Leptognathia longiremis,Malacostraca
Myrianida ,Polychaeta
Nereis zonata,Polychaeta
Sapphirina ,Hexanauplia
Melita ,Malacostraca
Bathyarca glacialis,Bivalvia
Caecognathia elongata,Malacostraca
Enipo torelli,Polychaeta
Eucranta villosa,Bivalvia
Glyphanostomum pallescens,Polychaeta
Guernea nordenskioldi,Malacostraca
Hartmania moorei,Equisetopsida
Hippomedon ,Malacostraca
Sabellides octocirrata,Polychaeta
Spiochaetopterus typicus,Polychaeta
Cylichna ,Gastropoda
Cythereis dunelmensis,Ostracoda
Dysponetus pygmaeus,Polychaeta
Anonyx ,Malacostraca
Myriotrochus rinkii,Holothuroidea
Tachyrhynchus erosus,Gastropoda
Ampelisca eschrichtii,Malacostraca
Unidentified invertebrates,Insecta
Boreocingula castanea,Magnoliopsida
Brada ,Polychaeta
Curtitoma incisula,Gastropoda
Hexacorallia ,Anthozoa
Macoma torelli,Bivalvia
Admete viridula,Gastropoda
Haminoea solitaria,Gastropoda
Onisimus litoralis,Malacostraca
Eusiridae ,Malacostraca
Corophium ,Malacostraca
Caprelloidea ,Malacostraca
Dipolydora caulleryi,Polychaeta
Dipolydora quadrilobata,Polychaeta
Ericthonius tolli,Malacostraca
Metopa bruzelii,Malacostraca
Nymphon grossipes,Pycnogonida
Typhlotanais finmarchicus,Malacostraca
Diastylis goodsiri,Malacostraca
Paronesimus barentsi,Malacostraca
Prionospio prionospio,Polychaeta
Arctolembos arcticus,Malacostraca
Periploma abyssorum,Bivalvia
Aceroides ,Malacostraca
Nicolea ,Polychaeta
Curtitoma decussata,Gastropoda
Polydora aggregata,Marosporida
Frigidoalvania cruenta,Gastropoda
Metopa ,Malacostraca
Propebela turricula,Gastropoda
Sternaspis scutata,Polychaeta
Yoldiella lenticula,Bivalvia
Arrhinopsis longicornis,Insecta
Bathymedon obtusifrons,Malacostraca
Desmosoma lineare,Malacostraca
Harpinia ,Malacostraca
Hydrobia minuta,Gastropoda
Leaena abranchiata,Polychaeta
Pseudomma ,Malacostraca
Flabelligera mastigophora,Jungermanniopsida
Diastylis oxyrhyncha,Malacostraca
Eugerda tenuimana,Malacostraca
Leucon ,Malacostraca
Anonyx sarsi,Malacostraca
Hippomedon propinquus,Malacostraca
Kurtiella tumidula,Bivalvia
Paraonis ,Polychaeta
Harmothoe extenuata,Polychaeta
Metopella nasuta,Malacostraca
Philine finmarchica,Gastropoda
Sphaerodorum gracile,Polychaeta
Yoldiella frigida,Bivalvia
Ctenodiscus crispatus,Asteroidea
Macoma ,Bivalvia
Philomedes ,Ostracoda
