GENUS_SPECIES,taxonomic_class
Monticellina ,Polychaeta
Asteropella sp2,Ostracoda
Bairdoppilata ,Ostracoda
Calozodion propinquus,Malacostraca
Chaetozone sp1,Polychaeta
Cirriformia sp1,Polychaeta
Cirriformia sp3,Polychaeta
Codakia orbicularis,Bivalvia
Neonesidea ,Ostracoda
Podocopida sp11,Ostracoda
Carpias harrietae,Malacostraca
Leptocheliidae ,Malacostraca
Lumbrineris sp2,Polychaeta
Naineris sp1,Polychaeta
Pilsbryspira leucocyma,Gastropoda
Podocopida sp3,Ostracoda
Zeuxo coralensis,Malacostraca
Amphioplus sepultus,Ophiuroidea
Apseudidae genus1,Malacostraca
Astraea ,Magnoliopsida
Axiothella sp1,Polychaeta
Brachycythara biconica,Gastropoda
Cerodrillia thea,Gastropoda
Dentalium antillarum,Scaphopoda
Dorvillea largidentis,Polychaeta
Eusarsiella gigacantha,Ostracoda
Leiocapitella sp2,Polychaeta
Leucothoe sp2,Malacostraca
Lithopoma americanum,Gastropoda
Ophiostigma isocanthum,Ophiuroidea
Orchomene sp2,Malacostraca
Pagurus stimpsoni,Malacostraca
Paratanais sp1,Malacostraca
Patelloida pustulata,Gastropoda
Pettiboneia sp1,Polychaeta
Proneomenia acuminata,Solenogastres
Prunum succinea,Gastropoda
Pseudoleptochelia sp1,Malacostraca
Pyrgocythara sp1,Gastropoda
Schistomeringos sp2,Polychaeta
Trachycardium magnum,Bivalvia
Triphora sp1,Gastropoda
Turbonilla sp2,Gastropoda
Actinoseta sp1,Ostracoda
Antomysis bahamensis,Malacostraca
Conus pealii,Gastropoda
Cubanocuma gutzui,Malacostraca
Cumella sp5,Malacostraca
Decamastus ,Polychaeta
Dulichiella sp1,Malacostraca
Dumosus sp1,Malacostraca
Eusarsiella sp3,Ostracoda
Heteromysis sp1,Malacostraca
Hyalina sp1,Gastropoda
Limnoria sp1,Malacostraca
Listriella sp2,Malacostraca
Paranebalia ,Malacostraca
Podocopida sp2,Ostracoda
Taylorpholoe hirsuta,Polychaeta
Aruga sp1,Gammaproteobacteria
Aspidosiphon elegans,Sipuncula
Barantolla sp1,Polychaeta
Bowmaniella sewelli,Malacostraca
Cenogenus brevipes,Polychaeta
Kalliapseudes bahamensis,Malacostraca
Leiocapitella ,Polychaeta
Paguristes ,Malacostraca
Ptilanthura colpos,Malacostraca
Turbonilla sp12,Gastropoda
Vexillum hanleyi,Gastropoda
Ammotheidae ,Pycnogonida
Apseudes sp1,Malacostraca
Automate sp1,Malacostraca
Corbula sp1,Bivalvia
Cryoturris sp1,Gastropoda
Eusarsiella sp4,Ostracoda
Eusarsiella sp5,Ostracoda
Ferosagitta hispida,Sagittoidea
Leucon sp2,Malacostraca
Magelona sp9,Polychaeta
Magelona sp12,Polychaeta
Naticarius canrena,Gastropoda
Pandora bushiana,Bivalvia
Rissoina ,Gastropoda
Alvania sp1,Gastropoda
Argopecten nucleus,Bivalvia
Aricidea bryani,Polychaeta
Batea campi,Malacostraca
Brania sp1,Polychaeta
Calozodion sp1,Malacostraca
Chevalia sp2,Malacostraca
Chione sp1,Magnoliopsida
Conus stearnsii,Gastropoda
Cupuladria canariensis,Gymnolaemata
Cupuladria doma,Gymnolaemata
Diplosoma macdonaldi,Magnoliopsida
Discoporella umbellata,Gymnolaemata
Dodecaceria sp1,Polychaeta
Eunice tenuis,Polychaeta
Exechonella antillea,Insecta
Exogone sp2,Polychaeta
Glottidia ,Lingulata
Ingolfiella fuscina,Malacostraca
Kinbergonuphis sp3,Polychaeta
Kupellonura sp1,Malacostraca
Lysilla sp2,Polychaeta
Macoma sp3,Bivalvia
Megalomma sp1,Polychaeta
Melitidae genus2,Malacostraca
Neopanope packardii,Malacostraca
Nudibranchia sp8,Gastropoda
Paleanotus sp1,Polychaeta
Parasterope hulingsi,Ostracoda
Pionosyllis sp4,Polychaeta
Prunum guttatum,Gastropoda
Rutiderma mollita,Ostracoda
Sabellaria sp1,Polychaeta
Scrupocellaria regularis,Gymnolaemata
Sphaerosyllis sp1,Polychaeta
Synelmis sp2,Polychaeta
Tabatzius muelleri,Squamata
Ceratonereis longicirrata,Polychaeta
Cirratodactylus floridensis,Malacostraca
Corophium sp1,Malacostraca
Cyclaspis sp4,Malacostraca
Ehlersia sp1,Polychaeta
Linopherus paucibranchiata,Polychaeta
Melitidae genus1,Malacostraca
Metaprotella hummelincki,Malacostraca
Mooreonuphis ,Polychaeta
Pseudophilomedes ferulanus,Ostracoda
Stenetrium stebbingi,Malacostraca
Strictispira solida,Scyphozoa
Syllidae genus1,Polychaeta
Turbonilla sp14,Gastropoda
Campylaspis sp2,Malacostraca
Cerapus sp1,Malacostraca
Cleidochasma porcellanum,Gymnolaemata
Ericthonius sp1,Malacostraca
Heteromysis floridensis,Malacostraca
Microspio ,Polychaeta
Owenia sp1,Magnoliopsida
Pyura vittata,Ascidiacea
Sabella sp1,Polychaeta
Sicyonia typica,Malacostraca
Sigalion sp1,Polychaeta
Suturoglypta iontha,Gastropoda
Syllides gomezi,Polychaeta
Therochaeta sp1,Polychaeta
Crassinella dupliniana,Bivalvia
Diopatra sp1,Polychaeta
Euclymene sp2,Polychaeta
Eusarsiella tubipora,Anthozoa
Gammaropsis sp2,Malacostraca
Neothyone ,Holothuroidea
Podocopida sp1,Ostracoda
Podocopida sp5,Ostracoda
Polycirrus albicans,Polychaeta
Polynoidae genus1,Polychaeta
Savignyella lafonti,Gymnolaemata
Ampharete sp1,Polychaeta
Caulleriella sp1,Polychaeta
Caulleriella sp2,Polychaeta
Cerithiopsis flava,Gastropoda
Cucumaria pulcherrima,Holothuroidea
Didianema pauli,Gastropoda
Ecteinascidia conklini,Ascidiacea
Episcynia inornata,Gastropoda
Eupolymnia sp1,Polychaeta
Eusarsiella sp6,Ostracoda
Favartia cellulosa,Gastropoda
Membranipora arborescens,Gymnolaemata
Nymphon aemulum,Pycnogonida
Odostomia conoidea,Gastropoda
Rhizogeton fusiformis,Hydrozoa
Rutiderma cohenae,Ostracoda
Scyllarus ,Malacostraca
Shoemakerella sp1,Malacostraca
Sthenelais sp1,Polychaeta
Trachycardium ,Bivalvia
Cumella sp4,Malacostraca
Entodesma beana,Insecta
Gammaropsis sp1,Malacostraca
Magelona sp3,Polychaeta
Nudibranchia sp10,Gastropoda
Postasterope sp1,Ostracoda
Pseudopolydora sp1,Polychaeta
Rudilemboides ,Malacostraca
Tethygeneia sp1,Malacostraca
Agriopoma texasianum,Bivalvia
Bemlos sp6,Malacostraca
Cleidochasma contractum,Gymnolaemata
Decamastus sp1,Polychaeta
Leiocapitella sp1,Polychaeta
Marphysa sp3,Polychaeta
Nudibranchia sp7,Gastropoda
Oceanida graduata,Gastropoda
Ophionereis olivacea,Ophiuroidea
Persicula sp1,Gastropoda
Pinnixa sp10,Malacostraca
Protula sp1,Polychaeta
Quadricellaria caraibica,Gymnolaemata
Cerithiopsis sp2,Gastropoda
Colomastix tridentata,Hydrozoa
Eusarsiella uncus,Ostracoda
Haminoea taylorae,Gastropoda
Murex sp1,Gastropoda
Vitrinella sp1,Gastropoda
Apseudes sp2,Malacostraca
Drilonereis sp5,Polychaeta
Hoplopheonoides obesa,Malacostraca
Mexicope sp1,Malacostraca
Nudibranchia sp9,Gastropoda
Ophiostigma siva,Aves
Pleurobranchus sp1,Gastropoda
Tegula fasciata,Gastropoda
Thalenessa sp1,Polychaeta
Alvania sp2,Gastropoda
Anamixis sp1,Malacostraca
Ancistrosyllis sp3,Polychaeta
Anoplodactylus pectinus,Pycnogonida
Cerodrillia perryae,Gastropoda
Crassispira sp1,Gastropoda
Cumella sp6,Malacostraca
Eusarsiella sp8,Ostracoda
Nudibranchia sp11,Gastropoda
Oliva bullata,Gastropoda
Ophiopsila ,Ophiuroidea
Thor floridanus,Malacostraca
Tiron bellairsi,Malacostraca
Anoplodactylus sp1,Pycnogonida
Ophiurida sp1,Ophiuroidea
Sthenolepis grubei,Polychaeta
Agathotoma candidissima,Gastropoda
Ehlersia sp2,Polychaeta
Mastobranchus sp1,Polychaeta
Mesanthura bivittata,Malacostraca
Neomegamphopidae ,Malacostraca
Podocopida sp12,Ostracoda
Polyodontes sp1,Polychaeta
Thyroscyphus marginatus,Hydrozoa
Amphioplus thrombodes,Ophiuroidea
Busycotypus spiratus,Gastropoda
Kinbergonuphis sp1,Polychaeta
Murexiella taylorae,Gastropoda
Psammogammarus ,Malacostraca
Bairdiidae ,Ostracoda
Bemlos sp7,Malacostraca
Rutiderma licinum,Ostracoda
Amathia convoluta,Gymnolaemata
Ampelisca sp4,Malacostraca
Anthuridae genus1,Malacostraca
Epitonium candeanum,Gastropoda
Eusarsiella capillaris,Ostracoda
Excorallana ,Malacostraca
Nassarius sp1,Gastropoda
Aurila floridana,Ostracoda
Dulichiella ,Malacostraca
Harmothoe sp3,Polychaeta
Pinctada imbricata,Bivalvia
Polydora sp1,Magnoliopsida
Autolytus sp1,Polychaeta
Beania klugei,Gymnolaemata
Cerithiopsis sp1,Gastropoda
Diaperoecia floridana,Stenolaemata
Ebalia sp1,Malacostraca
Lagenicella marginata,Gymnolaemata
Lepralia? sp1,Gymnolaemata
Opisthodonta sp2,Polychaeta
Pseudoapseudes sp1,Malacostraca
Ampharete sp2,Polychaeta
Cerithiopsis greenii,Gastropoda
Heteromysis nouveli,Malacostraca
Mesanthura ,Malacostraca
Colomastix iricinae,Malacostraca
Eurythoe sp1,Polychaeta
Macromphalina pilsbryi,Gastropoda
Oceanida sp1,Gastropoda
Ophiopsila vittata,Ophiuroidea
Pseudopolydora sp2,Polychaeta
Ammothella appendiculata,Pycnogonida
Cerapus sp2,Malacostraca
Euclymene sp1,Polychaeta
Lightiella ,Cephalocarida
Lysianopsis sp2,Malacostraca
Oxyurostylis sp3,Malacostraca
Spadellidae ,Sagittoidea
Amphilochus sp1,Malacostraca
Eusarsiella sp7,Ostracoda
Ophionereis reticulata,Ophiuroidea
Thala floridana,Gastropoda
Kurtziella sp3,Gastropoda
Mesanthura sp4,Malacostraca
Strictispira ,Gastropoda
Turbonilla sp18,Gastropoda
Amphictene sp1,Polychaeta
Ceratonereis sp1,Polychaeta
Elasmopus rapax,Malacostraca
Iungentitanais primitivus,Malacostraca
Microphrys antillensis,Malacostraca
Paraspadella schizoptera,Insecta
Stenoplax floridana,Polyplacophora
Trypanosyllis sp2,Polychaeta
Turbonilla sp218,Gastropoda
Turbonilla sp17,Gastropoda
Atys ,Gastropoda
Sicyonia parri,Malacostraca
Acteocina sp1,Gastropoda
Eudistoma ,Ascidiacea
Gitana sp1,Malacostraca
Hippoporina verrilli,Gymnolaemata
Lasaeidae genus1,Bivalvia
Stenothoe sp2,Malacostraca
Epitonium foliaceicosta,Gastropoda
Martesia cuneiformis,Bivalvia
Polydora sp2,Magnoliopsida
Americamysis stucki,Malacostraca
Aclis sp1,Gastropoda
Luidia senegalensis,Asteroidea
Thyroscyphus ramosus,Hydrozoa
Turbonilla sp16,Gastropoda
Aligena sp1,Bivalvia
Melita sp3,Malacostraca
Naineris sp2,Polychaeta
Semele sp1,Bivalvia
Polycheira sp1,Holothuroidea
Teinostoma nesaeum,Gastropoda
Branchiomma arenosum,Polychaeta
Caprella scaura,Malacostraca
Carinomidae ,Palaeonemertea
Costoanachis sparsa,Gastropoda
Dynamenella ,Malacostraca
Pseudobranchiomma ,Polychaeta
Sphaerosyllis labrinthophila,Polychaeta
Tectidrilus ,Clitellata
Acuminodeutopus ,Malacostraca
Ascobulla ulla,Gastropoda
Bowerbankia maxima,Gymnolaemata
Eulimastoma ,Gastropoda
Molgula occidentalis,Ascidiacea
Sundanella sibogae,Gymnolaemata
Amathia vidovici,Gymnolaemata
Erycina ,Magnoliopsida
Melongena bicolor,Gastropoda
Turbonilla incisa,Gastropoda
Henrya morrisoni,Magnoliopsida
Gitanopsis tortugae,Malacostraca
Argulidae ,Ichthyostraca
Conopeum tenuissimum,Gymnolaemata
Augeneriella ,Polychaeta
Vitrinella ,Gastropoda
Amphiporidae ,Enopla
Caecum strigosum,Gastropoda
Membranipora aborescens,Gymnolaemata
Microporella ,Gymnolaemata
Boguea enigmatica,Polychaeta
Cheilostomata ,Gymnolaemata
Haplosyllis ,Polychaeta
Kupellonura ,Malacostraca
Membranipora tuberculata,Gymnolaemata
Polydora barbilla,Magnoliopsida
Podocopa ,Ostracoda
Callichirus major,Malacostraca
Enoplobranchus ,Polychaeta
Mancocuma ,Malacostraca
Pentamera ,Holothuroidea
Costoanachis floridana,Gastropoda
Brachidontes ,Bivalvia
Paramya subovata,Bivalvia
Thalassema hartmani,Polychaeta
Eulimastoma engonium,Gastropoda
Isochaetides heterochaetus,Clitellata
Caecum cycloferum,Gastropoda
Cumella sp7,Malacostraca
Fissurella sp1,Gastropoda
Melita sp4,Malacostraca
Microphrys ,Malacostraca
Paranebalia sp1,Malacostraca
Psammogammarus sp1,Malacostraca
Puriana sp1,Ostracoda
Syllis alosae,Polychaeta
Triptychus niveus,Gastropoda
Vexillum albocinctum,Gastropoda
Amphilochidae genus1,Malacostraca
Amphithalamus vallei,Gastropoda
Nereididae genus2,Polychaeta
Proscoloplos sp1,Polychaeta
Asthenothaerus sp1,Bivalvia
Heteroserolis mgrayi,Malacostraca
Nereididae genus1,Polychaeta
Chevalia sp1,Malacostraca
Cumella serrata,Gastropoda
Cumella sp10,Malacostraca
Demonax lacunosus,Polychaeta
Eupolymnia sp2,Polychaeta
Exogone sp3,Polychaeta
Sabellidae genus1,Polychaeta
Euryplax ,Malacostraca
Mesanthura reticulata,Malacostraca
Periclimenes sp1,Malacostraca
Pettiboneia sp3,Polychaeta
Syllis ortizi,Polychaeta
Aricidea sp4,Polychaeta
Bemlos brunneomaculatus,Malacostraca
Bowmaniella johnsoni,Malacostraca
Careliopsis octona,Gastropoda
Eulimostraca hemphilli,Gastropoda
Leucon sp1,Malacostraca
Ampelisca sp1,Malacostraca
Aricidea sp2,Polychaeta
Leptochelia sp2,Malacostraca
Teinostoma ,Gastropoda
Alvania sp3,Gastropoda
Bogueinae ,Polychaeta
Orchomenella sp2,Malacostraca
Paguristes sp1,Malacostraca
Paranaitis gardineri,Polychaeta
Pedicorophium laminosum,Malacostraca
Boguea sp1,Polychaeta
Cumella antipai,Malacostraca
Elasmopus sp1,Malacostraca
Drillia acurugata,Gastropoda
Eusarsiella greyi,Ostracoda
Eusarsiella sp10,Ostracoda
Barleeia tincta,Gastropoda
Cumella sp12,Malacostraca
Limaria pellucida,Bivalvia
Lysianopsis sp1,Malacostraca
Ougia tenuidentis,Polychaeta
Anoplodactylus sp3,Pycnogonida
Cumella sp8,Malacostraca
Leiocapitella sp3,Polychaeta
Lumbrineris latrelli,Polychaeta
Streptospinigera heteroseta,Polychaeta
Petrolisthes ,Malacostraca
Sphaerodoropsis sp2,Polychaeta
Cerithiopsis sp3,Gastropoda
Ischnochiton niveus,Polyplacophora
Kupellonura formosa,Flavobacteriia
Ophiurida sp2,Ophiuroidea
Pettiboneia sp2,Polychaeta
Therochaeta ,Polychaeta
Pinnixa sp5,Malacostraca
Cyclaspis sp1,Malacostraca
Loxocorniculum postdorsolatum,Ostracoda
Membranipora ,Gymnolaemata
Parametopella sp2,Malacostraca
Aricidea sp1,Polychaeta
Hippomedon sp2,Malacostraca
Anoplodactylus sp4,Pycnogonida
Capitellidae genus1,Polychaeta
Exogone caribensis,Polychaeta
Neoleprea sp1,Polychaeta
Oxyurostylis sp4,Malacostraca
Gammaroidea sp1,Malacostraca
Muricidae genus1,Gastropoda
Nereididae genus3,Polychaeta
Turbonilla sp19,Gastropoda
Scoloplos madagascariensis,Polychaeta
Thalenessa sp2,Polychaeta
Pinna ,Bivalvia
Sthenolepis sp1,Polychaeta
Eusarsiella sp9,Ostracoda
Notaulax nudicollis,Polychaeta
Pagurolangis largoensis,Malacostraca
Paranthuridae ,Malacostraca
Perissocytheridea laevis,Ostracoda
Stenothoe sp3,Malacostraca
Varohios sp1,Malacostraca
Anarthruridae genus1,Malacostraca
Anoplodactylus bahamensis,Pycnogonida
Columbella rusticoides,Gastropoda
Farfantepenaeus duorarum,Malacostraca
Siderastrea ,Anthozoa
Leucothoe sp4,Malacostraca
Paranthura floridensis,Malacostraca
Podocopida sp14,Ostracoda
Maera sp1,Malacostraca
Oceanida sp2,Gastropoda
Paranthura antillensis,Malacostraca
Aurila conradi,Ostracoda
Actinocythereis sp1,Ostracoda
Cytheridae sp1,Ostracoda
Littoridinops palustris,Gastropoda
Melanoides tuberculatus,Insecta
Melita elongata,Malacostraca
Apseudes sp3,Malacostraca
Astralium phoebium,Gastropoda
Bemlos sp10,Malacostraca
Bispira melanostigma,Polychaeta
Ceradocus sheardi,Malacostraca
Harpiniopsis sp1,Malacostraca
Leucothoe sp3,Malacostraca
Mexicope kensleyi,Malacostraca
Mitrella dichroa,Magnoliopsida
Parasterope muelleri,Ostracoda
Photis sp5,Malacostraca
Amathimysis ,Malacostraca
Amblyosyllis ,Polychaeta
Membranipora savartii,Gymnolaemata
Pseudohaustorius sp2,Malacostraca
Thalamoporella floridana,Gymnolaemata
Deutella sp1,Malacostraca
Gammaropsis sp3,Malacostraca
Photis sp6,Malacostraca
Argopecten ,Bivalvia
Plumularia floridana,Hydrozoa
Pseudoapseudes ,Malacostraca
Eusarsiella sp11,Ostracoda
Anoplodactylus arcuatus,Pycnogonida
Listriella sp3,Malacostraca
Colomastix bousfieldi,Malacostraca
Anoplodactylus sp6,Pycnogonida
Tellina consobrina,Bivalvia
Paranthura ,Malacostraca
Anoplodactylus batangensis,Pycnogonida
Apionosoma trichocephala,Magnoliopsida
Colanthura tenuis,Malacostraca
Dentalium sp3,Scaphopoda
Gitanopsis sp2,Malacostraca
Podocerus sp1,Malacostraca
Syllis sp1,Polychaeta
Syllis sp2,Polychaeta
Anoplodactylus sp5,Pycnogonida
Platorchestia ,Malacostraca
Pyrgophorus ,Gastropoda
Gammaroidea sp2,Malacostraca
Uromunna sp2,Malacostraca
Platorchestia platensis,Malacostraca
Parahesione levifuscina,Polychaeta
Dentalium americanum,Scaphopoda
Cardiomya gemma,Bivalvia
Microeulima hemphillii,Gastropoda
Hippolyte pleuracantha,Malacostraca
Mysidopsis bahia,Malacostraca
Anaspidea ,Gastropoda
Paracerceis ,Malacostraca
Aeverrillia setigera,Gymnolaemata
Paramphinome sp2,Polychaeta
Parandalia tricuspis,Polychaeta
Microphthalmus fragilis,Polychaeta
Leptogorgia virgulata,Anthozoa
Sphaerosyllis bilobata,Polychaeta
Chironomus plumosus,Insecta
Balanoglossus aurantiacus,Enteropneusta
Coelotanypus concinnus,Insecta
Thienemannimyia ,Insecta
Aulodrilus ,Clitellata
Cladotanytarsus viridiventris,Insecta
Epoicocladius flavens,Insecta
Larsia decolorata,Insecta
Nimbocera ,Insecta
Parachironomus directus,Insecta
Caecum plicatum,Gastropoda
Cerithiidae genus1,Gastropoda
Cirratulidae genus1,Polychaeta
Echinaster sentus,Asteroidea
Nereis panamensis,Polychaeta
Pettibonella multiuncinata,Polychaeta
Podarke sp4,Polychaeta
Syllis broomensis,Polychaeta
Tegula lividomaculata,Gastropoda
Terebellides parvus,Polychaeta
Vaunthompsonia sp2,Malacostraca
Lysidice sp2,Polychaeta
Alpheus bouvieri,Malacostraca
Aricidea sp17,Polychaeta
Asteropella monambon,Ostracoda
Ceratonereis versipedata,Polychaeta
Cerodrillia splendida,Gastropoda
Chaetozone sp2,Polychaeta
Demonax sp3,Polychaeta
Glycera sp5,Polychaeta
Hyboscolex quadricincta,Polychaeta
Leptochelia sp6,Malacostraca
Malmgreniella sp2,Polychaeta
Amphiodia planispina,Ophiuroidea
Asclerocheilus mexicanus,Polychaeta
Cylindrobulla ,Gastropoda
Dorvillea clavata,Polychaeta
Linga ,Arachnida
Listriella sp7,Malacostraca
Paranesidea sp1,Ostracoda
Ungulinidae ,Bivalvia
Amphiduros sp1,Polychaeta
Cubanocuma sp1,Malacostraca
Limnoriidae ,Malacostraca
Paraeupolymnia sp1,Polychaeta
Paranebalia belizensis,Malacostraca
Paranebalia longipes,Malacostraca
Polycirrus sp2,Polychaeta
Spirorbis spirillum,Betaproteobacteria
Euniphysa sp1,Polychaeta
Glycymeris decussata,Bivalvia
Goneplax sigsbei,Malacostraca
Leucothoidae ,Malacostraca
Mangelia bandella,Gastropoda
Ophiolepis ,Ophiuroidea
Pitho quadridentata,Malacostraca
Sabellastarte sp2,Polychaeta
Anachis pulchella,Gastropoda
Anadara floridana,Bivalvia
Cylindrobullidae ,Gastropoda
Eurypylus ,Ostracoda
Golfingia sp8,Sipuncula
Neodrillia cydia,Insecta
Ampelisca sp2,Malacostraca
Caulleriella sp11,Polychaeta
Ceratonereis singularis,Polychaeta
Grubeosyllis rugulosa,Polychaeta
Hyssuridae ,Malacostraca
Kalliapseudes sp3,Malacostraca
Lumbrineris testudinum,Polychaeta
Ostracoda fam18,Ostracoda
Parapionosyllis uebelackerae,Polychaeta
Polycirrus sp11,Polychaeta
Ischnochiton pygmaea,Polyplacophora
Lumbrineris sp4,Polychaeta
Lysidice sp5,Polychaeta
Polynoidae genus8,Polychaeta
Limnoria simulata,Malacostraca
Litocorsa antennata,Polychaeta
Westheideia minutimala,Polychaeta
Aricidea sp21,Polychaeta
Eunice unifrons,Polychaeta
Mangelia quadrilineata,Gastropoda
Megalomma ,Polychaeta
Lucifer ,Malacostraca
Caulleriella sp9,Polychaeta
Hyalina ,Gastropoda
Aricidea sp5,Polychaeta
Hydroides sp5,Polychaeta
Leptochelia sp4,Malacostraca
Turbonilla styliformis,Gastropoda
Campylaspis sp21,Malacostraca
Caulleriella sp5,Polychaeta
Elasmopus sp3,Malacostraca
Hemipholis ,Ophiuroidea
Hemiproto wigleyi,Malacostraca
Ophiocnida ,Ophiuroidea
Scyphoproctus sp1,Polychaeta
Amaeana sp2,Polychaeta
Lucina sombrerensis,Insecta
Pteromeris perplana,Bivalvia
Thalenessa sp3,Polychaeta
Bemlos foresti,Malacostraca
Calliostoma adelae,Gastropoda
Crassispira tampaensis,Gastropoda
Pontodoridae ,Polychaeta
Caulleriella sp218,Polychaeta
Cubanocuma ,Malacostraca
Hauchiella sp1,Polychaeta
Eunice multicylindri,Polychaeta
Sabellastarte sp1,Polychaeta
Aspidosiphon gosnoldi,Sipuncula
Crassatellidae ,Bivalvia
Isognomon radiatus,Bivalvia
Mesodesmatidae ,Bivalvia
Photis sp4,Malacostraca
Cirrophorus perkinsi,Polychaeta
Cyclaspis sp16,Malacostraca
Dissodactylus crinitichelis,Malacostraca
Hesiosyllis sp1,Polychaeta
Bushia sp1,Bivalvia
Gibberosus ,Malacostraca
Lumbrineris sp12,Polychaeta
Plicatula ,Bivalvia
Capitellidae genus6,Polychaeta
Dipolydora ,Polychaeta
Chamidae ,Bivalvia
Heteromysis bermudensis,Malacostraca
Marphysa sp8,Polychaeta
Notaulax occidentalis,Polychaeta
Syllis sardai,Polychaeta
Cirridactylus floridensis,Arachnida
Dipolydora sp3,Polychaeta
Pilumnus spinosissimus,Malacostraca
Cyclaspis sp218,Malacostraca
Hartmanodes sp4,Malacostraca
Malacanthura caribbica,Malacostraca
Oxyurostylis sp10,Malacostraca
Athleenia burryi,Gastropoda
Persicula fluctuata,Gastropoda
Trypanosyllis prampramensis,Polychaeta
Amphilochus sp6,Malacostraca
Nassarina monilifera,Gastropoda
Volvarina ,Gastropoda
Bermudaclis tampaensis,Gastropoda
Cumingia coarctata,Bivalvia
Eunice imogena,Polychaeta
Grubeosyllis ,Polychaeta
Apanthura harringtoniensis,Malacostraca
Petricola lapicida,Bivalvia
Plesiolembos ovalipes,Malacostraca
Spirorbis corrugatus,Polychaeta
Chama ,Bivalvia
Mangelia biconica,Gastropoda
Mexieulepis weberi,Polychaeta
Aricidea sp22,Polychaeta
Colomastigidae ,Malacostraca
Eusarsiella culteri,Ostracoda
Fimbriosthenelais sp1,Polychaeta
Linopherus sp1,Polychaeta
Autolytus sp2,Polychaeta
Fabia tellinae,Malacostraca
Serpulidae genus3,Polychaeta
Bhawania goodei,Polychaeta
Eusarsiella absens,Ostracoda
Dorvillea sociablis,Polychaeta
Eunice sp10,Polychaeta
Eusarsiella sp16,Ostracoda
Glycera sp6,Polychaeta
Lysidice sp9,Polychaeta
Podocopa fam2,Ostracoda
Pontomyia ,Insecta
Eurythoe sp2,Polychaeta
Malmgreniella sp3,Polychaeta
Ophiopsila riisei,Ophiuroidea
Trypanosyllis sp3,Polychaeta
Turritella ,Gastropoda
Apseudes sp7,Malacostraca
Ophioderma cinereum,Ophiuroidea
Ophiodermatidae ,Ophiuroidea
Truncatella ,Sordariomycetes
Asthenothaerus ,Bivalvia
Megalobrachium soriatum,Malacostraca
Ophiotrichidae ,Ophiuroidea
Petaloconchus varians,Gastropoda
Synalpheus macclendoni,Malacostraca
Vargula bullae,Ostracoda
Vermetidae ,Gastropoda
Campylaspis sp218,Malacostraca
Lembos tempus,Malacostraca
Polyodontes oculeus,Polychaeta
Cerithidea ,Gastropoda
Cypridopsidae ,Ostracoda
Elimia ,Gastropoda
Hartmanodes ,Malacostraca
Synelmis ewingi,Polychaeta
Chrysopetalum hernancortezae,Polychaeta
Ephesiella mammifera,Polychaeta
Mitrella ocellata,Gastropoda
Notaulax ,Polychaeta
Ceradocus sp2,Malacostraca
Elasmopus sp7,Malacostraca
Eunice rosaurae,Polychaeta
Hyalina lactea,Gastropoda
Lembos spinicarpus,Malacostraca
Modulus ,Gastropoda
Boguella sp1,Polychaeta
Modulus carchedonius,Gastropoda
Euclymene sp5,Polychaeta
